ID,Upvotes
362496,14.4
409543,75.9
348279,34.9
50565,10.2
210564,20.8
355305,33.7
141758,37.6
442219,2.1
89996,10.0
293443,1520.6
84639,12.7
381002,55.4
217325,133.5
107588,284.6
417237,19.0
388849,20.3
76482,94.1
68902,11.2
276853,1027.0
51169,6.6
118470,35.0
271064,57.3
194441,232.9
321119,72.5
369760,426.8
454236,15.2
92699,37.6
2693,42234.0
84615,388.3
229123,47.2
73082,18.7
231005,237.7
25778,24.0
144182,4.0
275873,239.4
307368,141.6
233810,301.8
18479,529.7
377784,34.5
404965,8.6
169063,10.7
54377,480.0
124162,1735.3
192106,110.5
186679,260.4
217473,11.4
181501,33.9
252986,83.8
277175,11.7
251131,55.0
261457,89.2
294757,27.4
190439,2.6
11994,3.5
248740,34.6
99177,57.5
162308,5.1
143003,56.0
419167,1326.0
152916,1025.6
175594,29.7
451632,3.5
165816,255.4
471257,54.5
305817,75.7
401691,6.7
265561,51.4
86188,22.9
29041,29.1
330396,21.1
228527,24.3
137298,1.9
31464,52.2
108789,41.7
47337,10.5
331373,280.7
232690,100.2
371649,740.8
152357,3.1
306693,29.2
343373,277.3
22740,72.6
456640,190.5
157626,15.3
70796,149.3
179866,42.8
403520,38.5
313,178.7
417582,92.9
463318,21.9
70348,44.9
384258,71.7
283964,105.0
48670,63.0
283436,1086.3
76877,34.7
413849,116.0
455046,17.4
35570,5.6
145008,4.2
293849,1.3
394792,6.7
249807,21.7
461181,29.2
242403,20.5
112327,15.0
100816,62.3
381430,37.2
208934,301.4
262893,39.4
238619,5.9
118156,4.7
404827,1.8
132552,94.3
457412,10.7
453992,24.4
141486,5.0
289266,6.0
457624,268.4
347238,887.7
457163,662.5
62057,146.9
443197,197.2
236368,4.6
25619,100.0
404984,7.1
23770,6.4
459483,453.7
13449,37.5
98937,575.5
209944,1.8
202696,332.8
377620,553.4
314017,78.8
53275,1.6
41958,30.5
372775,74.2
15997,1035.9
109072,140.5
336204,1243.6
198133,29.1
340025,3.6
431116,51.7
62947,14.0
290779,28.1
28237,38.4
29748,136.5
126653,88.6
57196,13.5
302895,9.3
232742,25.3
127841,58.2
249528,1.2
153643,3.2
439280,178.5
78091,319.5
414446,18.8
195344,51.5
125943,1.6
349066,52.2
147880,1.6
127962,15.0
224105,183.1
441262,12.7
162033,115.8
243586,1.4
60429,92.0
328792,25.5
381830,72.8
461934,5.3
294261,19.5
355806,47.9
55827,10.2
144246,31.5
235674,24.0
347694,28.3
91002,29.4
16943,14.0
165517,20.1
205552,47.2
230073,13.3
429299,1.6
15773,9.4
361616,6.8
369722,20.5
107500,2.2
429471,2.1
386651,78.6
207027,38.2
55678,123.9
88987,1.5
276245,35.4
331318,473.3
165384,39.4
166556,18.3
42647,6.0
214199,76.2
274258,18.9
284259,20.5
118076,45.4
231113,39.7
91936,30.6
12947,4.0
375586,34.4
330962,148.0
383628,50.3
115174,44.3
86519,243.6
213202,121.2
363438,205.7
431643,11.4
230643,15.0
169562,6.4
371363,5.9
279594,2.2
92833,16.0
388281,57.4
278136,2.2
157520,4.3
246723,14.9
24228,18.9
125465,75.1
51106,63.0
20611,820.5
294081,15.0
113519,59.1
314440,12.6
34892,757.5
206243,42.6
229828,178.5
125433,6.0
249491,3.5
158988,146.4
435386,48.0
168591,421.9
112281,12.9
261578,54.4
457726,12.7
305401,218.6
88201,13.3
216984,16.9
104436,41.5
414610,39.6
256651,59.3
199883,33.7
204006,111.6
34604,209.5
451939,24.5
170474,14.8
225851,120.0
468396,28.9
94002,22.4
465008,9.7
160087,98.4
390065,5.9
389019,311.6
273142,115.5
4514,9.0
426663,48.7
213090,13.7
466438,17.3
266660,14.3
404247,4621.3
72848,74.0
164370,12.1
303000,126.2
137387,77.8
452956,3517.0
336728,7.9
334171,27.5
174092,46.9
375779,7.2
94598,24.3
263282,9.7
135932,5.7
410413,291.8
19757,15.6
159833,156.7
352608,21.1
199032,483.7
384318,14.0
188104,11.4
371525,387.4
136548,520.8
377223,19.7
215481,221.2
318093,42.7
46368,4.9
416513,326.3
411707,57.6
400433,14.0
56742,988.0
69589,648.9
284720,1818.2
42367,21.5
431325,27.7
210232,21.8
271696,16.9
221076,33.4
408445,159.0
418294,39.6
112757,2.0
47987,323.5
180182,78.7
58499,2.5
376180,6.7
59977,46.9
227101,20.0
382875,3.2
233873,23.6
427215,8.6
335185,46.4
284905,19.1
336187,30.6
59073,11.6
49326,1.4
411830,5.5
65186,8.0
180946,19.9
374365,71.4
406611,59.6
469321,89.1
402322,61.1
376228,35.3
178430,38.7
241594,23.5
414102,15.9
201807,19.9
433287,41.6
397034,16.0
258466,195.9
458518,121.5
14112,111.0
303511,32.9
318639,142.4
438077,125.3
147764,127.2
84546,9.7
211438,7.0
407662,16.4
325419,5177.5
201469,10.7
79092,2.7
363298,145.1
248967,44.2
127444,0.9
318936,20.1
429913,20.7
365087,18.7
31373,12457.7
76891,26.8
281051,139.6
384297,60.8
184625,40.1
214149,20.9
22915,18.3
46378,9.7
15117,75.5
273507,43.6
449993,86.4
244847,48.5
27951,31.3
390857,59.8
214516,6.1
356639,12.9
303254,12.6
286870,94.3
329245,33.3
1503,928.3
35331,29.4
276796,29.3
9518,3.6
229215,107.4
248954,2.5
214669,31.4
186300,109.9
449933,42.1
311917,752.3
65575,40.7
348633,6.2
412655,13.0
469067,53.0
201863,17.2
196792,60.7
117067,1.2
71509,23.6
368891,5683.7
451386,48.0
436710,40.8
159330,245.2
433032,22.5
382017,25.4
435551,22.1
287445,21.8
105922,13.3
356443,17.5
217616,35.6
121931,48.1
58176,11.1
452298,348.9
281416,1426.8
431831,33.6
224840,23.9
374057,13.9
245825,13.8
221072,18.0
452965,77.9
348909,6.3
227207,666.2
201298,3.4
64650,4.6
109733,15.8
430094,32.2
394584,17.2
181433,12.3
19505,9.3
233300,604.5
79129,27.2
459607,1500.0
219615,31.5
198603,7.8
167822,866.9
294724,78.9
463650,1367.5
116943,70.2
215639,24.9
443934,5.3
309685,78.7
43885,21.6
47941,36.1
36182,27.2
212303,3390.8
3640,11.1
390915,86.2
321924,197.2
403854,23.3
459147,35.6
76586,37.1
342179,47.4
121204,45.8
90625,4889.4
23146,15.3
106892,186.7
224724,1.5
353556,3.8
450267,16.9
97846,1.5
460374,2.5
455850,118.0
63689,5.9
413705,5.5
377263,2.4
312107,602.3
191997,188.7
167892,13.1
112638,354.7
46705,387.8
288281,160.2
202665,8.1
19696,19.7
18991,137.4
169873,23.8
193650,36.7
52801,40.6
120791,60.8
106039,50.8
337322,17.9
248412,3773.7
42141,9.8
15769,18.6
182352,3775.1
257856,483.3
377095,303.2
55409,11.6
436687,1431.8
113008,42.5
411409,11.1
359046,216.8
87937,8.1
421145,86.0
433533,102.3
57060,319.1
44348,1.9
229276,245.6
292812,80.4
321313,180.1
454044,3067.1
119002,22.9
123476,17.8
47527,20.7
205648,6285.8
303361,268.5
95964,38.8
401195,17.8
65237,965.6
251069,5.2
147,11.3
322415,27.5
306467,26.1
18113,26.3
250089,44.2
209148,5.6
81485,33.1
184018,16.4
363166,5.9
268317,17.9
246189,21.4
144866,177.4
198684,60.8
200681,104.8
357073,35038.4
86286,21.2
48482,25.7
426170,6.3
29082,27.1
329687,32.2
73039,106.0
226369,71.7
407347,30.6
109649,17.8
325917,65.2
33867,1.3
444893,48.4
433943,2.9
45270,2.6
305195,47.6
365968,19.7
355873,22.5
87047,2717.9
15238,13.3
7348,1.3
146417,278.0
285543,849.0
372389,27.7
119523,3.4
369100,10.1
262402,20.7
336722,63.4
407751,19.9
363388,5.0
139783,1.1
163277,129.2
136394,34.3
279892,71.3
284211,271.6
56193,21.4
198402,35.4
124117,649.7
417207,50.3
255278,955.8
389168,0.8
116044,14.5
369025,6.0
67642,37.9
124650,106.7
365246,30.0
149105,66.7
241689,17.6
453438,16.3
275866,4.4
195891,23.7
412856,17.9
145683,1503.1
178686,32.5
320971,898.2
143584,15.4
359017,4.2
441663,103.8
450149,27.0
204937,21.2
337950,33.7
217669,427.3
47073,25.3
305387,50.5
314951,320.1
31697,17.4
275055,64.7
336543,1.5
226020,129.3
426847,24.6
3354,822.6
73389,40.4
336726,316.5
396291,211.7
451746,7.4
461601,5.2
28300,1009.8
353704,161.7
239931,5.4
9254,13.8
207265,29.9
296072,4.3
55676,86.3
223805,12.4
11713,16.1
119734,1154.9
340283,160.1
78512,13.2
249694,29.2
436567,70.2
432311,5.7
308064,2.9
283112,953.1
324797,80.0
435949,21.3
214499,18.3
250697,156.9
47046,16.4
276324,29.8
367358,32.0
283694,82.8
350894,27.0
100867,11.6
386249,8.0
151407,7.1
306637,93.8
288203,57.4
269845,131.7
181720,32.9
372585,28.6
379174,40.4
270399,75.9
327416,45.0
73284,11.6
401658,2.2
43931,10.1
326447,45.4
12458,180.4
222804,1.2
386843,17.2
409270,16.0
308340,43.4
102679,39.3
114309,19.8
105332,34.8
6912,57.3
465052,88.0
4609,70.4
232475,4.5
103666,25.9
95372,51.1
100788,194.2
77490,110.0
380046,6.8
425831,62.7
215901,37.9
462353,16.9
368513,1464.3
459248,21.3
58917,138.6
294492,2222.2
392152,431.8
357003,88.0
304866,78.8
337562,16.3
216583,50.0
52032,1.2
455299,13.7
155106,36.0
50758,30.0
414192,53.5
105708,3.8
114698,2.6
353519,54.1
87973,42.6
49348,57.7
9231,18.0
424394,44.7
218080,86.6
53567,64.6
267308,153.4
360357,8.9
361123,256.1
132904,2.7
409120,405.1
266184,89.8
325720,9.9
7277,6.1
229400,11.2
445778,37.9
186462,3.3
176694,12.9
70116,21.5
363450,55.6
162264,9.0
353763,89.0
41535,99.8
194537,207.4
4587,201.5
449923,88.5
18122,3.1
470198,1062.0
188179,31.7
452263,9.7
4035,27.4
298401,14.0
310899,49.6
71128,9.4
438977,225.0
413652,79.5
110056,434.9
462847,62.2
462248,44.7
11963,29.0
383857,954.5
43793,40.9
299718,87.3
375229,1.6
333803,33.9
213846,396.7
47384,28.5
349585,9.6
129277,21.4
61692,56.4
58326,559.6
235990,155.5
123582,5.7
456866,1556.3
430138,60.8
413073,654.3
32776,55.2
248196,3393.8
400411,4.1
323857,14.7
339473,102.2
157960,35.3
233149,7.0
12218,15.6
346304,34.2
296451,20.7
252050,45.3
167186,22.8
60022,240.2
388540,12.3
90548,132.2
350377,76.4
325705,456.8
207500,5822.2
265365,36.8
254930,41.9
375853,209.8
418496,4.9
148447,65.6
448022,538.2
275809,64.4
277868,286.5
140919,3402.9
270736,92.7
187701,10.2
312337,19.2
236643,7.8
331239,230.6
73747,34.5
379809,338.9
401467,66.0
136502,3.3
112028,18.7
184145,0.9
228031,19.3
113829,26.5
38085,31.6
74819,56.1
25287,51.5
24583,9.2
402341,201.3
376276,48.4
30236,38.2
193500,20.5
111002,639.4
128710,143.1
314161,27.6
278725,6.8
216803,30.4
316012,13.7
108941,52.0
221958,446.4
29847,411.4
288202,126.3
96255,50.2
8153,10.2
173604,73.8
433393,57.3
338827,4.4
263083,176.9
2220,10.0
294007,60.2
377927,38327.7
44271,12.3
411173,357.9
282482,7.5
432583,8560.9
14681,120.9
80669,1.2
245330,16.6
265828,3067.0
38486,4.3
426685,13.1
451951,19.3
276247,55.1
152042,31.9
292206,62.3
206477,25.6
146175,168.1
420353,45.3
394426,87.5
146475,112.1
93830,4.4
164424,69.7
56992,41.3
83117,47.1
164576,338.2
449852,49.7
384032,1.7
418800,1018.0
75426,278.8
213453,126.8
470939,290.0
426367,17.5
85885,47.8
369175,103.7
188731,87.4
177675,101.6
271829,9.1
297527,68.8
56157,47.6
413882,434.9
51613,11.6
81237,20.4
444936,148.9
399236,58.9
427090,309.4
393956,59.6
10255,1289.9
80628,245.9
389745,77.1
356973,91.3
211636,21.9
455249,18.6
161167,83.9
40052,715.9
235813,224.7
262924,184.6
81026,29.6
224302,13.5
364545,27.4
294458,80.5
417386,225.4
19405,176.1
143011,634.3
158306,16.0
67995,37.9
363753,92.0
9440,24.0
300706,46.8
420046,25.7
132172,181.8
96496,511.9
350778,56.9
275570,157.3
344260,4.9
274830,92.9
120962,2.3
70786,1123.4
73750,49.9
112221,29.8
117081,11.5
16823,349.2
216832,21.6
467646,291.1
422462,3263.7
47817,3.6
441373,43.4
281168,336.2
243715,19.4
290851,6.6
139561,108.3
412495,163.4
283636,26.2
268719,500.3
306922,108.2
369673,21.5
433981,4.6
470858,25.4
390675,62.0
118561,10.5
303565,29.1
332700,47.4
274932,24.9
257399,384.3
471027,17.0
417104,10.2
403195,19.5
440835,5.3
226091,23.7
276047,635.6
168318,24.0
301577,39.9
372784,31.5
146530,16.3
49043,13.5
74212,112.3
444382,32.7
225936,2002.0
208178,3.7
409555,27.7
30638,15.4
304247,241.4
203370,8.1
73819,20.3
13135,91.3
246860,1.8
393255,7.8
386516,84.0
221663,46.7
443339,189.6
356844,17.0
439606,11.6
274180,96.1
40714,3.0
58352,186.6
247777,1382.6
96973,17.1
165679,97.8
234901,75.7
111648,14.3
459292,50.6
23074,72.2
227754,5130.0
163406,312.7
225171,41.3
388682,34.9
21085,47.4
436947,22.3
196546,2944.2
91267,2.2
243502,21.9
160716,8.3
382023,28.3
393492,3.1
230840,45.3
383788,13.8
328745,57.8
335876,3.0
464750,784.8
420429,314.1
176,69.8
216188,504.6
42085,11.6
145048,150.2
96216,12.7
297258,41.5
30875,385.8
470647,3.7
139250,26.5
357767,4.5
243494,34.4
330430,37.9
48156,10.2
130584,69.5
380840,22.3
14976,3.0
411630,472.6
429569,7.3
352513,9.7
15623,2.8
195694,248.3
397700,1.4
423330,44.8
131355,1.3
230074,12.8
153626,188.1
129713,2.1
10888,24.3
84382,5.4
203485,32.6
190819,111.6
67838,12.8
417106,26.6
12851,7.3
349431,8.1
121781,67.7
30110,8.0
157004,56.8
337460,14.5
106430,6.5
95023,29.9
172919,18.5
47248,36.4
263144,9.1
449499,206.5
397094,2.5
172182,28.1
146459,67.6
263716,12.5
116120,41.6
436166,13.2
242126,3.7
60428,130.9
308499,22.8
94042,64.6
94357,23.0
149303,22.5
274719,360.5
279206,48.6
382744,2.5
229760,28.2
388688,32.1
450918,11.1
8973,9.5
453008,151.7
409713,32.2
158190,83.4
156015,24.1
180313,3.2
156400,72.5
287660,271.6
285106,1.1
332676,41.1
93881,212.7
374467,60.5
395534,70.0
260963,10.4
7113,21.4
293910,2.7
438760,23.6
19740,8.1
189983,53.8
378673,2.3
11883,6.8
352290,583.0
299054,13.7
177016,18.7
122497,122.6
119040,2.2
351110,28.8
90128,38.7
111292,5.5
284436,2560.2
454083,37.7
455382,1028.1
421383,37.0
463027,110.7
128120,625.0
55832,4.9
455346,425.7
399689,141.2
360138,499.2
459563,5398.1
437429,75.1
216032,71.3
169872,157.4
373309,27.2
329239,2079.6
423753,70.3
203463,90.1
206266,1.0
394056,200.5
295524,112.1
19884,99.0
382265,580.7
7959,31.6
396339,10.0
188500,116.9
335879,14.0
349400,12.5
271027,635.4
213039,45.5
354909,20.8
15115,11.7
171961,13.5
451496,6.5
262083,193.1
72256,7.2
96850,35.3
355387,28.2
275131,56.5
212705,9.4
468083,51.5
184855,5.8
195213,9.1
34970,30.2
148854,9.8
336551,37.4
2606,31.9
8150,14.3
253784,54.8
192728,28.7
20443,42.2
54483,29.5
265650,61.4
451299,104.0
17927,18.6
109122,10.2
38953,3359.3
46000,2.8
221457,7465.2
434266,0.4
315160,19.4
15124,59.1
255468,5.1
305821,207.1
322467,1.3
133197,11.4
11330,6.9
105496,42.5
35397,18.7
354050,45.3
359859,26.4
245942,2120.9
308162,34.2
206473,360.4
44674,96.8
190132,43.9
389717,6.2
244940,33.7
411140,3.2
179154,144.5
17517,7.3
338223,63.4
201086,34.5
362917,36.3
305594,61.5
150797,8.8
424307,25.5
419476,7.8
264589,16.2
280812,2473.0
209504,3.1
287096,13.3
392384,226.3
289520,224.4
220728,310.5
378821,7.7
237173,96.4
25512,8.0
188132,200.0
13796,24.6
43286,63.6
374859,1.4
285661,939.0
320680,100.7
71985,1178.4
454856,268.8
343282,40.8
217296,14.0
439971,3.3
125416,67.2
140916,5.7
160467,77.7
48379,102.7
186446,30.5
414564,16.5
411877,21.6
384669,41.7
182288,36.1
301666,308.6
84522,32.8
124960,2.4
49053,35.5
76315,324.2
82587,40.0
4169,1211.5
148400,29.5
39450,32.8
412672,12.0
135817,93.9
440964,61.8
227225,6.2
82719,14.2
324161,59.0
143218,32.3
64466,19.3
404195,37.8
87645,9.9
354429,46.7
43994,4.1
18809,511.2
401338,93.5
430233,58.1
318659,31.1
295120,8.1
56496,578.0
248135,141.8
397289,23.1
257087,23.3
297331,128.0
324956,67.4
172177,30.8
131813,9.1
413101,2.0
20204,45.5
348775,39.8
295756,725.2
45491,2582.0
153097,15.7
28520,132.3
207035,302.1
149547,53.7
187389,100.4
298042,95.5
25571,75.6
71431,51.9
274518,45.1
298769,78.7
20477,30.6
275591,61.8
470694,15.0
363451,34.0
304494,71.3
81969,9.9
30331,11.9
205595,184.7
400869,19.7
113681,245.3
180620,9.2
306552,5.8
302848,63.2
181942,11.1
448886,5.3
191036,533.9
32337,63.5
308641,28.5
208040,1628.6
322393,6.0
369421,413.2
368606,9.0
122869,6.5
243167,9.4
74051,17.3
427426,46.9
379203,51.9
52749,26.6
427289,19.3
89024,174.6
165873,13.1
342701,341.0
451702,1201.2
231129,5.5
91809,25935.0
377035,18.8
415535,22.1
75701,190.8
26358,25.0
418727,36.4
361847,26.5
238942,16.7
30214,31.6
160328,17.7
286500,721.7
406101,33.4
406496,29.5
314855,71.6
174235,27.6
21398,21.8
447943,6.7
318512,459.9
327181,9.7
441479,5078.1
105464,2.1
31097,39.2
23420,22.2
391048,11.8
470640,28.6
415058,0.8
226576,31.8
316732,116.3
204908,23.9
410939,4023.8
41829,311.8
362779,294.9
320519,305.5
240334,496.7
19353,25.9
128307,25.0
21547,5.4
387814,1.6
323619,33.1
14497,16.0
340693,61.1
305571,92.8
360094,60.8
429134,41.9
355109,1.3
424378,16.4
388031,52.4
416873,3.9
329305,21.1
237576,4227.5
6118,34.3
318488,16.1
69949,3.7
91561,30.9
305348,7783.2
222785,7.8
213013,550.6
198379,3.4
264552,21.5
74029,2.2
248988,12.7
397290,38.8
42775,11836.8
419942,34.5
325862,60.8
312126,3.6
196713,21.7
350614,314.3
282148,2433.1
308364,463.5
276195,122.5
373470,22.6
1994,67.0
152777,10.0
128814,19.6
126873,81.8
72103,12.4
430880,14.2
238540,80.5
402354,53.0
171876,27.7
304416,3.8
280283,129.2
154816,71.8
234153,3.1
306980,65.8
99944,68.6
32286,92.4
216232,54.4
460938,10.5
148274,8.5
213976,236.1
138916,37.1
117703,636.4
274794,49.2
467346,1378.6
199143,105.8
240921,36.2
375765,51.3
11986,35.8
118525,766.6
131611,93.7
69366,6.9
52857,1.9
59259,21.5
150472,12.7
155099,7.8
192463,23.0
155346,88.2
24722,106.5
379814,6.7
293292,332.6
162133,30.0
10844,56.2
218171,39.1
136487,30.8
1496,31.8
448922,15.7
460997,860.9
86794,4.1
61311,16.4
225349,16.4
385500,30.2
245640,4.7
102308,20.4
208879,65.2
362053,21.2
153947,506.5
173414,73.2
220282,1686.2
240456,13.6
395021,21.8
255758,5.6
221266,12.7
345565,6.9
438796,17.7
311166,14.0
273607,17.4
159763,19.0
212785,1200.5
444151,33.6
177538,10.0
132998,26.8
387320,10.6
335357,1654.0
460980,27.6
155466,1.5
28791,148.4
230422,4.1
380584,146.8
362290,634.6
377494,2.1
216341,623.0
356554,255.4
69285,2603.1
392485,20.4
21680,37.3
332848,5.4
444819,85.8
365255,21.5
252437,52.6
328956,145.4
324228,34.3
40219,24.6
36190,301.7
137780,8.8
243233,13.8
422117,8.3
219726,57.0
171636,29.9
452352,12.2
148546,33.5
315247,478.7
133163,211.8
342289,151.4
326400,1.3
164971,25.0
341223,28.0
337471,319.6
299925,47.2
470314,51.0
65658,3955.5
327485,75.8
305763,13.1
50842,163.8
162662,18.0
222704,69.2
470346,54.1
470775,40.2
226679,374.1
161951,8.6
424782,519.1
129149,22.5
104011,86.9
423026,323.6
28794,3.4
407644,11.7
210833,82.3
451703,44.6
320903,46.1
192374,12.3
330149,21.1
123523,64.2
308578,97.0
460499,34.0
195074,207.4
35460,57.9
295748,97.1
257456,8.0
377139,362.5
375660,13.9
184822,17.1
71430,4.9
29838,7953.4
416122,17.7
164287,67.9
941,59.4
199472,140.3
360160,240.6
162196,2.6
346185,1.8
111637,6.0
343906,28.0
137369,6.3
39049,15.7
392924,101.5
175881,8.8
82270,9.1
114291,323.0
450236,24.9
388146,36.2
232204,127.8
469187,17.3
313927,11.5
254350,790.4
112395,1.2
24289,86.1
19771,7.6
51368,16.8
413759,15.2
307421,4527.4
403924,580.2
252829,37.6
107109,1256.8
277496,12.1
449565,7.7
33763,1.3
407562,28.0
108567,27.7
432068,2.5
31866,14.6
134251,20.0
146431,17.0
98305,274.7
142166,133.1
3558,75.3
88500,87.6
248462,4118.7
108167,5.6
448005,5.1
247427,27.0
455906,12.2
101283,5.6
364468,22.8
163413,176.2
16699,646.8
169101,90.3
367180,506.4
391575,257.1
462948,4472.0
153923,18.8
98742,10.6
105558,72.6
372520,282.3
415299,41.4
77964,35.7
207707,343.6
119481,203.9
123980,5.2
283905,93.2
317322,11.0
267659,16.2
47500,66.2
53655,35.1
353254,26.0
161437,14.6
257395,62.1
302792,10.6
314964,24.6
343991,46.7
400494,43.4
323918,30.7
275815,78.1
227447,143.8
119421,1971.7
257187,28.5
35707,3.6
381917,11.2
138120,20.1
310868,69.8
395847,4.0
77867,655.8
339439,111.4
411885,19.0
253440,1.6
270525,4.8
326184,47.2
396915,4.0
82519,7.0
250356,78.7
136998,25.6
249050,154.5
413154,71.2
187519,29.2
277038,13.8
18507,46.6
339331,1429.0
453115,4.4
192202,4.8
177827,6.9
230726,28.2
95005,13.4
63397,61.5
270220,127.8
139175,58.3
470931,74.3
308817,296.2
14303,8.7
115278,175.7
382447,39.1
364873,1.2
110605,6.4
241009,6.6
309410,175.9
227758,46.8
117987,70.0
5719,34.6
457474,18.6
286677,65.0
467714,22.7
161326,27.9
333442,3.3
42873,24.7
207059,1.6
255973,8.7
374045,13.5
77100,87.6
252049,2.4
310482,24.1
97235,7.5
396063,3.8
250289,27.9
285983,4.8
290780,5.2
147591,31.3
302677,33.1
400262,16.2
262269,181.9
196186,20.7
163304,85.5
304062,114.4
318885,450.2
298268,53.1
40741,0.7
329241,20.8
166839,149.8
99607,624.2
61048,12.3
391045,216.3
266454,183.1
350454,71.4
52862,18.8
290176,94.1
157539,29.6
409911,17.9
750,3333.9
123822,35.2
428592,33.3
254126,18.2
405070,63.9
5074,26.0
235586,13.2
217373,14.6
441009,12.0
189908,514.5
10143,17.6
179447,3.4
161702,727.1
433985,27.0
267785,21.9
25561,322.8
112723,4.9
49252,27.0
200934,18.6
173287,392.1
198758,11.6
107576,9.2
359301,41.3
434245,28.8
344729,2.0
29095,16.7
95493,38.8
90048,63.2
289284,34.4
457316,10.4
87696,12.0
88572,305.3
99180,23.7
88232,21.0
249634,505.8
130894,6.2
273841,14.6
446589,21.7
42751,9.0
122359,22.9
429317,71.8
52495,94.6
234555,32.9
129507,31.5
451005,28.0
383270,3.5
244465,32.7
194582,8694.2
424191,36.3
410927,6.5
91607,1154.1
352026,15.9
392912,58.5
271863,39.6
138207,17.7
84316,42.5
450049,2.9
238855,31.5
209703,121.7
81682,40.6
123786,1.1
108288,431.2
55019,2595.7
392427,1.7
145808,180.8
314865,5.8
225899,33.7
329133,7.1
233015,943.8
443899,517.5
53719,8.4
190996,24.5
338775,35.1
162215,1.2
425066,7.5
315768,38.4
179338,18.9
465744,44.1
416485,125.5
161155,28.8
205427,12.4
101226,87.3
170287,13.8
49064,1.1
296621,942.1
432036,29.2
461173,5675.7
12880,21.1
303557,72090.5
22826,9.2
470828,3.1
415902,1505.3
152015,1.4
251546,231.1
205466,2.5
442151,45.2
401527,278.8
129240,23.0
445021,68.8
277372,164.7
79382,50.0
441123,2.4
158063,12.2
44191,112.6
151805,36.8
391651,17.5
158986,18.3
156917,15.2
316109,19.0
152515,34.5
382148,46.6
247412,169.5
406603,7.4
425938,11.4
199288,50.6
30629,8.9
276736,74.0
118043,21.9
388381,12.9
405559,58.8
182478,96.0
294898,18.1
369290,23.4
167740,72.0
225780,37.7
121769,551.7
211382,330.2
297147,600.4
115052,13.6
337108,25.0
242173,56.5
44382,60.6
193355,59.0
174262,167.1
361911,5.1
249878,271.8
213494,96.9
280033,11.9
381651,126.1
136850,7.7
320372,70.6
51438,3.1
57083,77.0
195142,209.6
400244,10.1
423471,304.7
231635,295.3
337930,22.6
383477,131.4
225659,399.9
424974,119.7
46028,11.7
326075,11.5
423982,181.2
393357,14.9
137267,538.4
87667,32.9
183025,660.3
356662,360.5
25764,201.1
216931,69.2
371987,10.1
141631,4.7
121766,9.7
219806,24.7
257401,200.3
340144,101.6
313069,565.6
81505,12.3
203490,5.1
213064,221.6
169927,126.3
443185,72.2
65639,83.3
61570,5.8
429129,49.5
268679,4.3
236878,37.0
316282,1070.5
343281,35.3
257125,8.9
370071,35.3
218433,8.0
240397,25.2
191838,17.5
157949,23.9
418747,963.4
207423,4.0
14932,34.5
246986,24.4
310676,1.7
66007,43.0
233142,5.7
147275,48.4
326637,8.8
222511,123.7
75325,546.3
159388,0.3
212192,10.6
399873,583.1
95489,1090.3
225313,7.6
381733,18.3
19355,23.7
306190,187.2
371315,21.3
139702,17.1
310931,1754.2
441708,30.6
210015,27.7
116794,16.6
235218,4.1
331389,112.7
207210,95.5
259590,7.9
249516,22.6
224172,76.9
388684,11.3
331375,13.7
230115,35.2
119009,29.3
175774,5.4
424711,298.4
408939,202.1
178434,2.9
50290,41.4
168676,1.1
52996,32.2
255312,3.9
161017,84.8
268809,44.0
425333,6.4
264196,415.6
140823,26.0
242960,14.4
426241,26.1
382607,10.9
259709,76.0
133629,22.6
70132,85.5
155311,4.2
8575,11.3
244206,19.6
274084,1034.2
335129,17.6
40104,9.3
110334,3.6
88339,0.4
37392,5.2
43368,8.4
408225,85.9
378144,19.2
442946,17.2
34481,1907.7
118862,18.6
460740,8.8
433196,14.3
287766,13.7
285230,19.6
213123,13.3
89946,29.6
60828,10.1
188964,25.0
81321,26.3
184511,34.0
212612,78.7
415371,15.3
77820,221.6
46887,3400.0
452867,36.5
446276,5006.5
288320,78.2
68025,28.6
251014,11.6
450474,300.2
288914,31.7
129027,14.9
8763,4.2
303781,110.4
96102,72.1
433109,10.0
48637,8.4
51399,3.1
4817,28.7
422668,54.8
266541,100.1
439992,12.4
187964,208.0
125123,195.3
286721,34.8
121919,47.9
102093,3.3
232924,17.5
297619,16.6
408368,27.1
329727,3.5
461142,627.2
234674,59.1
125467,1.2
124776,10.3
464248,27.8
334754,23.3
224077,151.1
66328,33.3
295915,38.9
183546,21.9
248299,251.7
359397,43.3
403649,7.4
23806,91.1
288429,9.4
198469,33.3
334655,23.4
23130,55.3
321996,10.5
50491,12.6
104181,38.4
371469,27.2
8187,19.8
122790,32.7
243486,29.5
353221,27.1
59735,30.9
425129,62.2
456609,57.2
164755,22.0
1866,93.6
173288,19.5
410611,1.1
266879,11.6
94543,1319.5
415663,11.5
291527,71.7
258484,210.5
181822,28.3
149084,139.4
123368,27.5
174202,42.0
370374,32.8
126793,42.5
42977,470.5
122932,11.4
29757,4.7
281209,252.5
47068,45.3
75149,11.8
310377,6.5
175526,248.4
324861,45.8
223137,5.4
164015,73.8
11308,7.2
375714,1010.2
416509,23.4
358242,75.9
229384,9513.3
338022,269.3
85980,62.2
302351,189.5
330314,16.1
52615,21.3
405934,16.4
52682,5166.3
276609,33.8
460288,8.6
324955,306.0
56337,2.8
21763,15.3
53201,3.0
422251,4.5
266615,42825.2
142523,18.9
